timestamp,value_usdc,cash,qty_LTCUSDC
2025-07-03 17:00:00+00:00,338.14749998526946,0.0,3.7756531932254296
2025-07-03 17:15:00+00:00,337.50563894242117,0.0,3.7756531932254296
2025-07-03 17:30:00+00:00,338.6005783684565,0.0,3.7756531932254296
2025-07-03 17:45:00+00:00,339.0536567516436,0.0,3.7756531932254296
2025-07-03 18:00:00+00:00,339.31795247516936,0.0,3.7756531932254296
2025-07-03 18:15:00+00:00,339.7332743264242,0.0,3.7756531932254296
2025-07-03 18:30:00+00:00,339.58224819869514,0.0,3.7756531932254296
2025-07-03 18:45:00+00:00,338.9026306239146,0.0,3.7756531932254296
2025-07-03 19:00:00+00:00,338.82711756005006,0.0,3.7756531932254296
2025-07-03 19:15:00+00:00,338.9026306239146,0.0,3.7756531932254296
2025-07-03 19:30:00+00:00,338.33628264493075,0.0,3.7756531932254296
2025-07-03 19:45:00+00:00,338.4873087726598,0.0,3.7756531932254296
2025-07-03 20:00:00+00:00,338.374039176863,0.0,3.7756531932254296
2025-07-03 20:15:00+00:00,339.1669263474403,0.0,3.7756531932254296
2025-07-03 20:30:00+00:00,338.71384796425326,0.0,3.7756531932254296
2025-07-03 20:45:00+00:00,338.41179570879524,0.0,3.7756531932254296
2025-07-03 21:00:00+00:00,337.27909975082764,0.0,3.7756531932254296
2025-07-03 21:15:00+00:00,337.8832042617437,0.0,3.7756531932254296
2025-07-03 21:30:00+00:00,337.3923693466244,0.0,3.7756531932254296
2025-07-03 21:45:00+00:00,337.4301258785567,0.0,3.7756531932254296
2025-07-03 22:00:00+00:00,336.5239691121825,0.0,3.7756531932254296
2025-07-03 22:15:00+00:00,336.448456048318,0.0,3.7756531932254296
2025-07-03 22:30:00+00:00,336.5239691121825,0.0,3.7756531932254296
2025-07-03 22:45:00+00:00,336.2596733886568,0.0,3.7756531932254296
2025-07-03 23:00:00+00:00,335.6933254096729,0.0,3.7756531932254296
2025-07-03 23:15:00+00:00,335.4667862180794,0.0,3.7756531932254296
2025-07-03 23:30:00+00:00,335.7310819416052,0.0,3.7756531932254296
2025-07-03 23:45:00+00:00,336.33518645252127,0.0,3.7756531932254296
2025-07-04 00:00:00+00:00,335.76883847353747,0.0,3.7756531932254296
2025-07-04 00:15:00+00:00,335.0137078348924,0.0,3.7756531932254296
2025-07-04 00:30:00+00:00,333.72998574919575,0.0,3.7756531932254296
2025-07-04 00:45:00+00:00,333.50344655760216,0.0,3.7756531932254296
2025-07-04 01:00:00+00:00,333.9565249407893,0.0,3.7756531932254296
2025-07-04 01:15:00+00:00,335.2402470264859,0.0,3.7756531932254296
2025-07-04 01:30:00+00:00,335.0514643668246,0.0,3.7756531932254296
2025-07-04 01:45:00+00:00,334.6361425155698,0.0,3.7756531932254296
2025-07-04 02:00:00+00:00,333.767742281128,0.0,3.7756531932254296
2025-07-04 02:15:00+00:00,333.99428147272147,0.0,3.7756531932254296
2025-07-04 02:30:00+00:00,332.86158551475387,0.0,3.7756531932254296
2025-07-04 02:45:00+00:00,333.50344655760216,0.0,3.7756531932254296
2025-07-04 03:00:00+00:00,334.03203800465377,0.0,3.7756531932254296
2025-07-04 03:15:00+00:00,334.9759513029601,0.0,3.7756531932254296
2025-07-04 03:30:00+00:00,335.16473396262137,0.0,3.7756531932254296
2025-07-04 03:45:00+00:00,335.16473396262137,0.0,3.7756531932254296
2025-07-04 04:00:00+00:00,334.3340902601118,0.0,3.7756531932254296
2025-07-04 04:15:00+00:00,334.1453076004505,0.0,3.7756531932254296
2025-07-04 04:30:00+00:00,333.4656900256699,0.0,3.7756531932254296
2025-07-04 04:45:00+00:00,333.5789596214667,0.0,3.7756531932254296
2025-07-04 05:00:00+00:00,334.71165557943436,0.0,3.7756531932254296
2025-07-04 05:15:00+00:00,335.3157600903504,0.0,3.7756531932254296
2025-07-04 05:30:00+00:00,336.5617256441148,336.5617256441148,0.0
2025-07-04 05:45:00+00:00,336.5617256441148,336.5617256441148,0.0
2025-07-04 06:00:00+00:00,336.5617256441148,336.5617256441148,0.0
2025-07-04 06:15:00+00:00,336.5617256441148,0.0,3.808551834832124
2025-07-04 06:30:00+00:00,333.3625421028558,0.0,3.808551834832124
2025-07-04 06:45:00+00:00,333.51488417624904,0.0,3.808551834832124
2025-07-04 07:00:00+00:00,332.677002772586,0.0,3.808551834832124
2025-07-04 07:15:00+00:00,332.8674303643277,0.0,3.808551834832124
2025-07-04 07:30:00+00:00,333.4387131395524,0.0,3.808551834832124
2025-07-04 07:45:00+00:00,332.37231862579944,0.0,3.808551834832124
2025-07-04 08:00:00+00:00,331.72486481387796,0.0,3.808551834832124
2025-07-04 08:15:00+00:00,333.70531176799074,0.0,3.808551834832124
2025-07-04 08:30:00+00:00,334.1623379881705,0.0,3.808551834832124
2025-07-04 08:45:00+00:00,333.93382487808066,0.0,3.808551834832124
2025-07-04 09:00:00+00:00,334.39085109826044,0.0,3.808551834832124
2025-07-04 09:15:00+00:00,334.8859628367887,0.0,3.808551834832124
2025-07-04 09:30:00+00:00,334.69553524504704,0.0,3.808551834832124
2025-07-04 09:45:00+00:00,334.4289366166088,0.0,3.808551834832124
2025-07-04 10:00:00+00:00,334.92404835513696,0.0,3.808551834832124
2025-07-04 10:15:00+00:00,334.84787731844034,0.0,3.808551834832124
2025-07-04 10:30:00+00:00,334.6193642083504,0.0,3.808551834832124
2025-07-04 10:45:00+00:00,335.41916009366514,0.0,3.808551834832124
2025-07-04 11:00:00+00:00,336.52364012576646,0.0,3.808551834832124
2025-07-04 11:15:00+00:00,336.9044953092497,336.9044953092497,0.0
2025-07-04 11:30:00+00:00,336.9044953092497,336.9044953092497,0.0
2025-07-04 11:45:00+00:00,336.9044953092497,336.9044953092497,0.0
2025-07-04 12:00:00+00:00,336.9044953092497,336.9044953092497,0.0
2025-07-04 12:15:00+00:00,336.9044953092497,0.0,3.831943759204387
2025-07-04 12:30:00+00:00,337.05777305961783,0.0,3.831943759204387
2025-07-04 12:45:00+00:00,337.3260091227622,0.0,3.831943759204387
2025-07-04 13:00:00+00:00,337.90080068664287,337.90080068664287,0.0
2025-07-04 13:15:00+00:00,337.90080068664287,337.90080068664287,0.0
2025-07-04 13:30:00+00:00,337.90080068664287,0.0,3.8498439180431
2025-07-04 13:45:00+00:00,336.16837092352347,0.0,3.8498439180431
2025-07-04 14:00:00+00:00,336.05287560598225,0.0,3.8498439180431
2025-07-04 14:15:00+00:00,336.8228443895908,0.0,3.8498439180431
2025-07-04 14:30:00+00:00,336.51485687614735,0.0,3.8498439180431
2025-07-04 14:45:00+00:00,335.59089433581704,0.0,3.8498439180431
2025-07-04 15:00:00+00:00,333.7044708159759,0.0,3.8498439180431
2025-07-04 15:15:00+00:00,333.2039911066303,0.0,3.8498439180431
2025-07-04 15:30:00+00:00,333.85846457269764,0.0,3.8498439180431
2025-07-04 15:45:00+00:00,333.4349817417129,0.0,3.8498439180431
2025-07-04 16:00:00+00:00,331.3175675867892,0.0,3.8498439180431
2025-07-04 16:15:00+00:00,331.0095800733458,0.0,3.8498439180431
2025-07-04 16:30:00+00:00,331.7410504177739,0.0,3.8498439180431
2025-07-04 16:45:00+00:00,333.7044708159759,0.0,3.8498439180431
2025-07-04 17:00:00+00:00,333.9354614510585,0.0,3.8498439180431
2025-07-04 17:15:00+00:00,334.32044584286285,0.0,3.8498439180431
2025-07-04 17:30:00+00:00,334.8209255522084,0.0,3.8498439180431
2025-07-04 17:45:00+00:00,335.9373802884409,0.0,3.8498439180431
2025-07-04 18:00:00+00:00,334.8979224305693,0.0,3.8498439180431
2025-07-04 18:15:00+00:00,334.85942399138884,0.0,3.8498439180431
2025-07-04 18:30:00+00:00,334.85942399138884,0.0,3.8498439180431
2025-07-04 18:45:00+00:00,332.9730004715477,0.0,3.8498439180431
2025-07-04 19:00:00+00:00,333.6659723767955,0.0,3.8498439180431
2025-07-04 19:15:00+00:00,331.2405707084284,0.0,3.8498439180431
2025-07-04 19:30:00+00:00,331.5485582218718,0.0,3.8498439180431
2025-07-04 19:45:00+00:00,332.4725207622021,0.0,3.8498439180431
2025-07-04 20:00:00+00:00,333.35798486335204,0.0,3.8498439180431
2025-07-04 20:15:00+00:00,333.3194864241716,0.0,3.8498439180431
2025-07-04 20:30:00+00:00,333.28098798499116,0.0,3.8498439180431
2025-07-04 20:45:00+00:00,333.2039911066303,0.0,3.8498439180431
2025-07-04 21:00:00+00:00,332.4725207622021,0.0,3.8498439180431
2025-07-04 21:15:00+00:00,333.24248954581077,0.0,3.8498439180431
2025-07-04 21:30:00+00:00,332.8960035931869,0.0,3.8498439180431
2025-07-04 21:45:00+00:00,333.24248954581077,0.0,3.8498439180431
2025-07-04 22:00:00+00:00,333.85846457269764,333.85846457269764,0.0
2025-07-04 22:15:00+00:00,333.85846457269764,333.85846457269764,0.0
2025-07-04 22:30:00+00:00,333.85846457269764,333.85846457269764,0.0
2025-07-04 22:45:00+00:00,333.85846457269764,333.85846457269764,0.0
2025-07-04 23:00:00+00:00,333.85846457269764,333.85846457269764,0.0
2025-07-04 23:15:00+00:00,333.85846457269764,333.85846457269764,0.0
2025-07-04 23:30:00+00:00,333.85846457269764,333.85846457269764,0.0
2025-07-04 23:45:00+00:00,333.85846457269764,333.85846457269764,0.0
2025-07-05 00:00:00+00:00,333.85846457269764,333.85846457269764,0.0
2025-07-05 00:15:00+00:00,333.85846457269764,333.85846457269764,0.0
2025-07-05 00:30:00+00:00,333.85846457269764,333.85846457269764,0.0
2025-07-05 00:45:00+00:00,333.85846457269764,333.85846457269764,0.0
2025-07-05 01:00:00+00:00,333.85846457269764,0.0,3.856514549759705
2025-07-05 01:15:00+00:00,332.58581477127694,0.0,3.856514549759705
2025-07-05 01:30:00+00:00,333.2414222447361,0.0,3.856514549759705
2025-07-05 01:45:00+00:00,333.3185525357313,0.0,3.856514549759705
2025-07-05 02:00:00+00:00,332.77864049876496,0.0,3.856514549759705
2025-07-05 02:15:00+00:00,332.392989043789,0.0,3.856514549759705
2025-07-05 02:30:00+00:00,333.2414222447361,0.0,3.856514549759705
2025-07-05 02:45:00+00:00,333.8198994272001,0.0,3.856514549759705
2025-07-05 03:00:00+00:00,334.398376609664,0.0,3.856514549759705
