timestamp,value_usdc,cash,qty_BTCUSDC,action,entropy,adx,exp_ret
2025-09-02 06:14:00+00:00,1000.0,1000.0,0.0,HOLD,-37965.55747688828,41.73818416593232,6.937955609081828e-05
2025-09-02 06:15:00+00:00,1000.0,1000.0,0.0,HOLD,-37951.55545247678,44.343508380787966,8.624789156669118e-05
2025-09-02 06:16:00+00:00,1000.0,1000.0,0.0,HOLD,-38008.19277863814,48.82808293711081,3.672804916123673e-05
2025-09-02 06:17:00+00:00,1000.0,1000.0,0.0,HOLD,-37969.04492748725,52.239891115917025,7.894153053821446e-05
2025-09-02 06:18:00+00:00,1000.0,1000.0,0.0,HOLD,-37969.04492748725,55.46115844791932,9.010413055769042e-05
2025-09-02 06:19:00+00:00,1000.0,1000.0,0.0,HOLD,-38002.993058198845,59.18522602462461,5.22307416027724e-05
2025-09-02 06:20:00+00:00,1000.0,1000.0,0.0,HOLD,-37990.665251708175,58.758031642482,8.899579857573971e-05
2025-09-02 06:21:00+00:00,1000.0,1000.0,0.0,HOLD,-37999.82681494799,57.548975600917835,8.051961768426545e-05
2025-09-02 06:22:00+00:00,1000.0,1000.0,0.0,HOLD,-37987.890093629176,55.29757069011448,9.319520383562422e-05
2025-09-02 06:23:00+00:00,1000.0,1000.0,0.0,HOLD,-37967.3660313243,53.87194890221245,0.00011588898898509992
2025-09-02 06:24:00+00:00,1000.0,1000.0,0.0,HOLD,-37937.64244754001,51.105807520550904,7.17455456578506e-05
2025-09-02 06:25:00+00:00,1000.0,1000.0,0.0,HOLD,-37980.752141491415,49.664709009228446,5.267750640003067e-05
2025-09-02 06:26:00+00:00,1000.0,1000.0,0.0,HOLD,-37978.3768012603,47.684441202654874,7.411139942844419e-05
2025-09-02 06:27:00+00:00,1000.0,1000.0,0.0,HOLD,-38095.897619378884,44.78248889396674,6.633243459425819e-05
2025-09-02 06:28:00+00:00,1000.0,1000.0,0.0,HOLD,-38117.14221139069,42.16904715731213,5.4257553492961654e-05
2025-09-02 06:29:00+00:00,1000.0,1000.0,0.0,HOLD,-38150.823742776614,38.147649276922216,3.77532234576214e-05
2025-09-02 06:30:00+00:00,1000.0,1000.0,0.0,HOLD,-38168.29154549324,33.5068326379428,1.3437836399319443e-05
2025-09-02 06:31:00+00:00,1000.0,1000.0,0.0,HOLD,-38180.23281119719,29.303756513507185,5.0953810064278126e-05
2025-09-02 06:32:00+00:00,1000.0,1000.0,0.0,HOLD,-38203.493690869414,24.707785004266377,5.988814226564524e-05
2025-09-02 06:33:00+00:00,1000.0,1000.0,0.0,HOLD,-38172.7820321699,20.32366427228518,6.885229845420866e-05
2025-09-02 06:34:00+00:00,1000.0,1000.0,0.0,HOLD,-38235.01168702446,17.326896269782445,4.8506094395646335e-05
2025-09-02 06:35:00+00:00,1000.0,1000.0,0.0,HOLD,-38207.09499434536,15.564352020937786,6.0659167053253876e-05
2025-09-02 06:36:00+00:00,1000.0,1000.0,0.0,HOLD,-38207.09499434536,15.776463029188886,4.2737812439232013e-05
2025-09-02 06:37:00+00:00,1000.0,1000.0,0.0,HOLD,-38183.349931454046,13.861339607675225,4.7830120140101244e-05
2025-09-02 06:38:00+00:00,1000.0,1000.0,0.0,HOLD,-38183.349931454046,12.486973274320261,4.3277871353997825e-05
2025-09-02 06:39:00+00:00,1000.0,1000.0,0.0,HOLD,-38200.81773417066,12.731753295553187,5.1220422761298666e-05
2025-09-02 06:40:00+00:00,1000.0,1000.0,0.0,HOLD,-38102.9583148519,14.35644213373405,0.00011000680892044341
2025-09-02 06:41:00+00:00,1000.0,1000.0,0.0,HOLD,-37980.25141168356,16.8635569884451,2.3798038948583133e-05
2025-09-02 06:42:00+00:00,1000.0,1000.0,0.0,HOLD,-37980.25141168356,17.508475922792996,2.152355694132734e-05
2025-09-02 06:43:00+00:00,1000.0,1000.0,0.0,HOLD,-37900.42694824518,18.719540654325733,-3.194523648267972e-05
2025-09-02 06:44:00+00:00,1000.0,1000.0,0.0,HOLD,-37965.492735702974,20.804498636335527,-4.296437792707513e-05
2025-09-02 06:45:00+00:00,1000.0,1000.0,0.0,HOLD,-37989.23779859429,21.843019029550216,-4.864650807628524e-05
2025-09-02 06:46:00+00:00,1000.0,1000.0,0.0,HOLD,-37994.11360970491,21.798535543983974,-6.361526361651052e-05
2025-09-02 06:47:00+00:00,1000.0,1000.0,0.0,HOLD,-37989.23779859429,21.97935944238363,-5.004192649878372e-05
2025-09-02 06:48:00+00:00,1000.0,1000.0,0.0,HOLD,-37989.23779859429,22.070186453088603,-3.2587628960350176e-05
2025-09-02 06:49:00+00:00,1000.0,1000.0,0.0,HOLD,-37989.23779859429,21.84817730396284,-6.087571212623939e-05
2025-09-02 06:50:00+00:00,1000.0,1000.0,0.0,HOLD,-37970.3685468136,20.793891990946573,-4.1681075536564453e-05
