timestamp,value_usdc,z,prob,action,fees_usdc_acum,long_ops_acum,short_ops_acum
2021-01-05 21:00:00+00:00,300.0,0.2475289937585677,0.45767852087369426,HOLD,0.0,0,0
2021-01-05 22:00:00+00:00,300.0,-1.7179965091980471,0.4981792926756619,HOLD,0.0,0,0
2021-01-05 23:00:00+00:00,300.0,0.3057892132335437,0.49636251930611625,HOLD,0.0,0,0
2021-01-06 00:00:00+00:00,300.0,1.3846353518954801,0.5288824279774188,HOLD,0.0,0,0
2021-01-06 01:00:00+00:00,300.0,1.0873520286946061,0.45615118767279794,HOLD,0.0,0,0
2021-01-06 02:00:00+00:00,300.0,0.5806415579069888,0.4740070077357312,HOLD,0.0,0,0
2021-01-06 03:00:00+00:00,300.0,1.2451867123915408,0.4779930095877421,HOLD,0.0,0,0
2021-01-06 04:00:00+00:00,300.0,0.45967981449551376,0.6629093023871788,HOLD,0.0,0,0
2021-01-06 05:00:00+00:00,300.0,0.5616045533448559,0.5039812881873654,HOLD,0.0,0,0
2021-01-06 06:00:00+00:00,300.0,-0.04901192662116145,0.49338211444119473,HOLD,0.0,0,0
2021-01-06 07:00:00+00:00,300.0,-1.6591510275976922,0.4873123329623806,HOLD,0.0,0,0
2021-01-06 08:00:00+00:00,300.0,-1.4929612414611158,0.5187339208052547,HOLD,0.0,0,0
2021-01-06 09:00:00+00:00,300.0,-1.4225315146866806,0.5458023151591244,HOLD,0.0,0,0
2021-01-06 10:00:00+00:00,300.0,-1.2996172029188875,0.4901639675518223,HOLD,0.0,0,0
2021-01-06 11:00:00+00:00,300.0,-0.7469702088264506,0.5158133427963109,HOLD,0.0,0,0
2021-01-06 12:00:00+00:00,300.0,0.8359025897861071,0.47807624139659843,HOLD,0.0,0,0
2021-01-06 13:00:00+00:00,300.0,-1.6339130905439487,0.4822154840182451,HOLD,0.0,0,0
2021-01-06 14:00:00+00:00,300.0,-0.7038617568054127,0.5259143790051458,HOLD,0.0,0,0
2021-01-06 15:00:00+00:00,300.0,-0.3926432644552708,0.49019275148518454,HOLD,0.0,0,0
2021-01-06 16:00:00+00:00,300.0,-0.388105029954599,0.5025010035475038,HOLD,0.0,0,0
2021-01-06 17:00:00+00:00,300.0,-0.30631201211333847,0.4642006363691551,HOLD,0.0,0,0
2021-01-06 18:00:00+00:00,300.0,1.7270824644209652,0.4772536869341228,HOLD,0.0,0,0
2021-01-06 19:00:00+00:00,300.0,1.1922339098797383,0.5119735324402089,HOLD,0.0,0,0
2021-01-06 20:00:00+00:00,300.0,1.5244115270810794,0.6195094106602159,HOLD,0.0,0,0
2021-01-06 21:00:00+00:00,300.0,1.105258707309345,0.574150893208181,HOLD,0.0,0,0
2021-01-06 22:00:00+00:00,300.0,0.942336075844861,0.44324446443714116,HOLD,0.0,0,0
2021-01-06 23:00:00+00:00,300.0,0.6698011742697176,0.5090123474375453,HOLD,0.0,0,0
2021-01-07 00:00:00+00:00,300.0,0.9087736435032185,0.5155051600640725,HOLD,0.0,0,0
